	13.21	15	25	48	49	Cilia-1	Cilia-2	Cilia-3	Cilia-4	Hem-1	Hem-2	Hem-3	Hem-4	Myo-AA	Myo-DVR-1	Myo-DVR-2	Myo-DVR-3	Myo-LVR-1	Myo-LVR-2	Myo-Pax6+	Myo-VVR	Neu-Ap	Neu-Pos	Pro-1	Pro-2	Pro-3	Pro-4	Pro-5	Pro-6	She-1	She-2	She-3	She-4	She-5	She-rel	Unk	Unk-Apical
Cragig_G27699	0.9766534573515054	1.0083433774044113	1.1686485581046668	1.271793433592983	0.993073091993625	1.0334383706441475	1.0326995555800909	1.037304343884897	0.8940482779945395	1.057215533207399	1.0389177147790514	1.1742842852055007	1.0108292736110314	0.9299604674840669	0.9415982112039574	0.9548514043072958	0.9395420602335716	0.8940482779945395	0.8940482779945395	0.9615623879860042	1.0241221940320404	0.9942905911642431	1.202900739517357	1.1556591273964854	1.0375539046864821	1.096055094087395	1.031825546434179	1.1018947757988196	1.3648714671004496	0.9446519281813077	0.9296748485191384	1.0	0.9406509740578782	0.8940482779945395	0.9467717280912337	0.9648282853415757	0.9453561181158623
Cragig_G28010	0.9492263159049255	1.2659711704765713	0.9852710968753486	0.8752833440749023	0.9510330415397049	1.1052093175241864	1.4647769394430425	1.3554230972666603	1.1590614280370723	0.7741476951276082	0.768918043978052	0.7698877130854708	0.7641160508164182	0.8138583183976205	0.9458992972708768	0.9276325926897574	0.8401471806028671	0.7386838762535876	0.7763266327703481	0.8323545474848376	0.8570711132455399	1.520637698819452	1.5538575200663602	1.0307768434249982	1.6091185974184183	1.5085374970655796	0.9592853237052799	1.4662514159001225	1.0	1.183678292943089	1.6576527379200934	2.280949640308278	1.8979971222723682	3.1410460239391216	1.8161172796172502	1.1582830541318854	0.8065240852352187
Cragig_G27366	1.105808493867624	1.1074690071967745	1.4175229054449912	0.8319122456908336	0.9396656882070455	1.0328934900525646	1.321010789000056	1.0067577481054482	0.9106994857237122	0.8293088388138163	0.8310031773866589	0.8551839129395137	0.8327590057886212	0.8832905391952611	2.7341577474926777	0.9968643268447678	0.8822140460443885	1.127016415060691	0.9106048322983153	0.9269373389896503	4.476953871410249	1.051048262556622	1.403269517102893	1.020186973182969	1.0613669563667498	1.3322515573569083	0.9391232378968012	1.3246362967984666	0.967467324903823	1.0608994806405359	1.0	0.8593967568020298	1.0348514603894647	0.7683421905329467	0.9364462206564265	1.080632053386907	0.8124359819317286
Cragig_G27848	1.0586783708333836	0.99816578602316	1.0029725105046292	1.0625083122244308	1.1140978239535482	1.1006651807056247	0.9780452869776894	0.9677932040647643	1.0797545638346695	1.0	0.9728100293776243	0.9859142161156411	0.9975573301793852	0.9353076623506212	0.9594211592320021	0.9999161779079923	0.9417774269185579	0.9109711818442453	1.0370560862151035	1.0242021651021282	0.9372976743937005	0.9922705037094001	1.0882404447982013	0.9109711818442453	1.0109498595840836	0.9525027169840075	0.9607325387953125	1.0528669314864891	1.147060337467612	0.9109711818442453	1.1115745444931089	1.2424719600618064	1.0754219660065478	1.0723813685890204	1.034925039195414	1.0337523240215654	0.9632501973108827
Cragig_G27516	0.9899250660608278	0.9984036857671953	1.0000634832636401	0.9676362534150077	0.9676362534150077	1.0177531884989468	1.1344665945694994	1.2018501114164795	1.7121797976547513	0.9782550705035229	0.9776508487330227	0.9734338870234989	0.9810357276199768	0.9676362534150077	0.9933101983800644	1.0050552858574768	0.9839461797827538	0.9676362534150077	1.056626397112368	1.0	0.9676362534150077	1.1324540116892707	1.0785470988720296	1.0792609331542642	1.0234333320131561	1.0332418886300723	0.9676362534150077	1.0168170871877047	0.9676362534150077	1.0224050256178743	1.0343256608975921	0.9676362534150077	1.0180747580547345	1.1390866258060797	0.9676362534150077	0.9982406133689096	1.0231671765293366
Cragig_G27141	0.9881489101384318	1.0195685728880175	0.9881489101384318	0.9881489101384318	0.9881489101384318	1.142210129790651	1.0027009808519587	1.008449204749385	0.9881489101384318	0.9989928326309423	1.0086362656070822	1.0	1.0018324361383506	1.0079240170516073	1.0143671100525415	1.0167609863744558	0.9881489101384318	0.9881489101384318	0.9881489101384318	0.9963942252608823	1.0310208376019943	0.9881489101384318	0.9881489101384318	0.9881489101384318	0.9881489101384318	1.0068140485808053	0.9881489101384318	0.9881489101384318	1.2442396037566847	1.044078710588634	1.022567919352395	0.9881489101384318	1.1422488037114302	0.9881489101384318	1.0172126206664507	1.0990954927131673	1.159112990857943
Cragig_G24396	1.0267096165573064	0.9814534048840193	1.0143436723100034	1.0626555669572704	0.9814534048840193	0.9814534048840193	1.0232206245112807	1.118764576182055	0.9814534048840193	0.9958267802484677	0.9865280419862719	1.0109551702926767	0.9882426922642745	0.9814534048840193	0.9814534048840193	1.0098716112439423	0.9814534048840193	0.9814534048840193	0.9814534048840193	0.9896428513512903	1.024034840486837	1.5317368438806156	1.5395129689712808	0.9814534048840193	1.0	1.015534004620881	0.9814534048840193	1.0641915105264503	1.2358088776594067	0.9814534048840193	1.0234478265320262	1.0977633188730482	1.023420188408826	0.9814534048840193	1.0563688590957963	1.0124947731409926	0.9814534048840193
Cragig_G24233	1.0162711312038917	0.9933891196079077	1.0266793742846725	0.9933891196079077	0.9933891196079077	1.0964657498932684	1.0583872240022068	1.1195766603922104	0.9933891196079077	1.004290548033733	0.998525470715612	1.0053030564682217	0.9933891196079077	1.0	1.019746356116657	1.0029455758837929	1.0017479916109935	0.9933891196079077	0.9933891196079077	0.9933891196079077	0.9933891196079077	1.015219945734075	1.146611810132893	0.9933891196079077	0.9933891196079077	0.9980620339373321	0.9933891196079077	1.0059024016168294	0.9933891196079077	1.0496155189481537	0.9983019267294878	0.9933891196079077	1.0163484907898175	0.9933891196079077	1.0226069566340328	1.0326708227079695	1.1076877300311274
Cragig_G27912	1.002599964767999	0.870119659267085	0.9183038368402786	0.7691499121548891	0.9972777992279831	1.1220526764193541	0.9580500857576325	0.94804836203299	0.9769094253665492	1.1094615263301713	1.0105486035088833	1.0232332549733087	0.9369945131157689	0.9544886125053702	1.0426227877799918	1.0439376165454042	0.9295232182573642	0.8010830864028676	1.0112780975520077	1.0244635271005078	0.925064254214205	1.06883248268569	0.9251761831166813	1.029694798302538	1.0010324289681976	1.0601352595542872	1.1881245196939871	0.9956505427954464	1.2805501669913095	0.8319234912922711	0.8977821787587433	1.0591076319104122	0.8722829694477959	0.8362435491519167	1.0388090680606832	1.0685912708719472	1.0
Cragig_G27733	0.9948560640080385	1.0582301131670313	1.0281954786279848	0.9948560640080385	0.9948560640080385	0.9948560640080385	1.0316546556339157	1.067470844786335	0.9948560640080385	1.0057735906466054	1.0	1.0008167862649282	0.9948560640080385	1.0147653963233714	0.9948560640080385	1.0430248593975604	0.9948560640080385	0.9948560640080385	0.9948560640080385	1.011470118957633	0.9948560640080385	1.016719127862105	1.0321751392957577	0.9948560640080385	0.9948560640080385	1.013647893836949	0.9948560640080385	1.0199921806712406	0.9948560640080385	1.1079054691834627	1.0195572823537122	0.9948560640080385	1.007635077073562	0.9948560640080385	0.9948560640080385	1.0027175073129058	1.0519490836270133
Cragig_G26044	0.9547285344419156	1.0	0.97395280089625	0.9126451683679614	5.505753795482295	1.0073435969542497	0.9861726787682848	0.9503689080095958	1.081738704084991	0.9530289605858675	0.9315670998595231	0.9566503286489707	0.9416850580027037	2.790702209490824	0.9368600546360295	1.0489827560489984	0.9872528821687944	0.9126451683679614	1.038961764404777	1.020224090856507	1.3259919989871722	1.186987309815007	1.1120957379499778	0.9650322904091617	1.0018677896142885	0.9693275826319256	0.987637601461947	1.0085421049562977	1.149168157764323	1.0163526263137463	0.9859802033542067	1.131484383945551	0.9481531221985222	0.9126451683679614	1.0482086746047194	1.0066314036419617	1.0176534400461295
Cragig_G24098	0.914642043982751	1.0083433774044113	0.9541066502838007	1.0427703376697521	1.0934014828072087	1.0334383706441475	0.986532518069498	1.0490267422620758	1.0596962095977522	1.1133425106546546	1.0681992808193077	1.1568506251823187	1.0327163242706388	1.0545177012635216	1.0623626893805578	0.9337158344607829	0.9626120187012702	0.8940482779945395	0.9762707913101795	0.9918395633422324	0.9979294523146371	1.199214580917195	0.9965244409553753	1.1556591273964854	0.9998379369843365	0.9891219665941124	1.0171890893823825	1.033581490168171	0.8940482779945395	0.8940482779945395	0.9969314107683646	1.0	0.9466026231111333	1.0524599845183322	1.0696422620598482	0.9790194059528948	0.9453561181158623
Cragig_G28143	1.023034288522322	1.0957160949947842	1.0335117971595105	1.0827366451317644	1.0	1.0	1.0110363605551467	1.0102411910417797	1.0	1.0036514926013287	1.0	1.0	1.0	1.0133256204162497	1.0	1.0096200532976012	1.0	1.0	1.0	1.0083442030222909	1.0144373499445543	1.0	1.0	1.0	1.0	1.0047040119900537	1.0	1.0	1.0	1.0	1.0099011247995444	1.0	1.0064071927913183	1.0	1.0	1.0158074471770606	1.173014490999702
Cragig_G24972	1.2979713113674165	0.8733507952147596	1.0035572414946121	1.0	1.0750471027944266	0.9642904902030571	0.8119637446607052	0.7508606546062514	0.7947120393469491	4.132409315683682	3.3528053788610834	3.49844447487962	3.0242819450427265	1.5164388639177624	1.4546094893886294	1.5460830659684701	3.860214953387863	1.0941892053061462	1.9359758679246666	1.3799422046151435	1.6907391147867754	0.7656586180850091	0.7626303083133638	0.796595419270034	0.6095683815556429	0.8199780445525671	1.1767933182806256	0.8641369747810238	0.6374175138847173	0.8208699797757242	0.6746525302699053	0.5662150338935692	0.6730824189526714	0.5959186658056728	0.7215829357942186	1.3455686521916193	1.460143339466902
Cragig_G24171	1.0	1.0	1.0671757597072717	1.0	1.0	1.0517931556481737	1.0	1.0	1.0	1.0	1.0103495453820288	1.0059915423673205	1.0	1.0066548749745736	1.0	1.0	1.0	1.0	1.0	1.0083442030222909	1.0	1.010960458401011	1.0	1.0	1.0381163331369854	1.0047040119900537	1.0	1.0252660837809389	1.0	1.0566005789981259	1.034831804053846	1.1185078307439094	1.0521254804806228	1.0	1.076331136902653	1.0158074471770606	1.0573882209542562
Cragig_G26972	1.003320648051419	1.0642230454649833	1.0354927229856752	0.9163659224587719	0.8463423922880657	0.8901771355434893	1.0284081411823334	1.0372957963378933	0.8463423922880657	1.0594215553081534	0.9262188256669959	1.1523573667123044	0.8816288972157712	0.9182121551681419	1.019219177063149	1.0	0.9039451155172484	0.8463423922880657	0.9241775610729008	0.9575224371428771	1.0193205807298948	1.1087185683569294	0.9768842473296375	1.2790407612380235	1.244454249586809	1.256678406266077	1.6073973734545464	1.262124221535895	0.8463423922880657	1.0401651377214813	0.9809163261453372	0.8463423922880657	0.9372869045077182	0.8463423922880657	1.329883210334761	1.2468564303658871	0.894912476499647
Cragig_G26945	1.0	1.0317964857596047	1.0	1.0	1.0	1.1037625923727101	1.0073518548688973	1.0	1.0	1.0036514926013287	1.0	1.0119932226205746	1.0	1.0066548749745736	1.0	1.0	1.0	1.0	1.0	1.0	1.0144373499445543	1.010960458401011	1.114620390736284	1.115358100055995	1.0	1.0141484774374576	1.0	1.032711278335391	1.0	1.0	1.0148668914004908	1.0	1.0258135710746692	1.0	1.0	1.0	1.0
Cragig_G26960	1.0	1.0317964857596047	1.0	1.0	1.0	1.0	1.0	1.0102411910417797	1.0	1.0	1.0051705328821516	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.033047225340586	1.0	1.0	1.0	1.0047040119900537	1.0	1.0	1.0	1.0	1.0	1.0	1.010169383374619	1.0	1.0	1.0079020911559762	1.0
Cragig_G24716	1.0752652960187992	1.056099648244308	0.9638442412852711	0.9638442412852711	0.9638442412852711	1.0137647760947552	0.9816007321118211	1.003684269451261	0.9638442412852711	1.02091332224725	0.9888440474533585	1.0161716244359729	1.051464785401893	1.0025599995763887	0.9894175741552539	1.010511510778302	1.0046511468442607	0.9638442412852711	0.9638442412852711	0.9960811595097293	1.061752487563129	0.9850257859880271	1.0	1.0750314817098519	0.9820580747785687	1.0058609862863486	1.0430437234968142	1.0076965800085562	0.9638442412852711	1.0183983834060268	0.9829696308100708	1.1949602598788238	0.9824597659371126	0.9638442412852711	0.9638442412852711	1.0248635055699984	0.9638442412852711
Cragig_G25377	0.9405344836748406	1.0004481543660568	0.9720534845132768	0.9405344836748406	0.9405344836748406	1.0381267799168705	1.0	0.9892762063119008	0.9405344836748406	0.9877159107435816	1.0143238455161625	1.0030493557439626	0.9666298227587663	0.9593567176310496	0.9405344836748406	1.0044990797933666	0.9931080646364832	0.9405344836748406	1.027032171787658	1.0354310514639011	1.1050205018442185	0.9777319070440272	1.0117466708348892	0.9405344836748406	1.0831573121794893	1.0507272037993975	1.0964312703804857	1.0694797069398474	1.1842853250965373	1.078979508994038	0.987479392625152	1.051995185074989	0.980751580969095	1.1071828361973828	0.9959992993171044	1.0224576641659793	0.9405344836748406
Cragig_G28124	0.9618532405601093	1.0677702699002591	0.8832534907961911	0.9653329012763608	1.1063046499546898	1.0	0.9744136030413109	1.0531200839215427	0.9810018366733927	1.0496371527148782	1.0706663620841972	1.0283021122461287	1.260402098412506	1.4274627438221614	1.051765785478852	1.1720771349180998	1.208217882481381	0.9333377116246521	1.0198475174677348	0.9972804551293454	1.102561773962486	1.0138835301910072	0.9887116117369515	1.000111925140508	0.942898715361635	1.0649486776448764	1.0116197886147964	0.9792389311820902	0.8276551287469922	0.9692697059628494	0.9357887094639168	0.9257387426588692	0.9099236264769074	0.9743029827667739	0.9505942896570524	1.0250413117009562	0.92288450992118
Cragig_G27688	1.0313071280743247	0.9343628006491058	0.9664011705669269	0.9804926243433999	0.9055688922619575	0.9524711628490253	0.9888614379815331	0.9620539455148468	1.0733513460953084	1.0717206820500234	1.0298366982385954	1.0369690184254297	1.030332217124264	0.9480570368460096	0.9537315490260541	0.9671555214142624	0.9516489027054859	1.0212002176580701	0.9888509164377178	0.9663126326649359	0.9711627472456459	1.055388668169372	1.0302747699682067	0.9575498260573739	1.082128979270261	1.0	0.9550351517767776	1.0540431599631503	0.9055688922619575	1.0605147765599954	0.9883885137947452	1.012885897273087	1.0080788005882084	1.399553837870112	1.0673885830283854	1.0132182066040432	1.062245433221824
Cragig_G27491	0.887220147986593	0.9948158519508529	0.9217933243746412	0.9472826275680831	0.9021362173123211	1.0667285198315462	1.0566415062268808	1.0198802220048468	0.9626585774341548	0.9687645609384085	0.9174428239684091	0.9211593909738927	0.9768346920187354	1.0209906937035882	1.054640687955444	1.1434428343890215	1.00878390500092	0.812179222362583	1.0392504172498833	1.1032833505771975	1.033406372939123	1.0826146201901865	0.9052715221776735	1.1481456726043429	1.1358719767983165	1.137243513596359	1.244525678307883	1.0736981554099727	0.812179222362583	0.9044703399479975	0.9816474591148764	0.908428820180048	0.9427740289423595	0.812179222362583	1.0711786621160935	1.0069785540673453	1.0
Cragig_G25337	1.023721072389637	1.0184266869015948	1.0217528522838033	1.0366514094538968	0.9574363388501927	1.0567824154011254	1.0	1.1387041363241721	0.9574363388501927	0.985579668074935	0.9822699394095736	0.9804407244073186	0.9706945683553878	0.9958947040987386	0.9828396531477221	1.009266694039637	1.0308612516830624	1.0796905746015064	1.0454884318496587	1.0216592432768508	1.0826956248775816	1.0167252446036716	1.0671780661143189	0.9574363388501927	1.0126452569358977	0.9892079578445171	0.9574363388501927	1.0060987543629936	0.9574363388501927	1.0662335935648963	0.9669160355287675	0.9574363388501927	0.9759281023582339	0.9574363388501927	0.9855967226909744	1.002877748549644	0.9574363388501927
Cragig_G25285	1.1102386512024556	0.9857141365253318	0.9553377532582432	0.9553377532582432	0.9553377532582432	1.004817710209324	1.0235644956238583	1.0166460772069372	0.9553377532582432	0.9982157563363545	1.0821628558242014	1.0014014288374455	1.0018490010079537	0.9872779983589411	0.9553377532582432	0.9829997749909267	0.9714403831018227	1.077324022391525	0.9991223021798573	1.0	0.9967861325871769	1.460080751637874	1.7287700819466116	1.0101754899878455	1.0104256600188706	0.9851440993729701	0.9553377532582432	1.0285953409843467	0.9553377532582432	1.0094104232314285	0.9942220030975487	1.0685527580246377	1.0178849686703035	1.1246090191676315	1.0116755412716403	0.9779946097265848	0.9553377532582432
Cragig_G24207	0.949500405819499	0.949500405819499	1.0	0.949500405819499	0.949500405819499	0.949500405819499	1.0238082603708356	1.0178636746510819	1.3057537908924792	0.9564407607795343	0.9642528424348428	0.9665962156150721	0.9758445064136362	0.9812454882070146	0.9746931588579217	1.0602338532282405	0.9702045912868813	1.070741308998951	0.9930174204333435	0.989224368866641	1.0182763901299905	1.0297578380680155	1.1570053631927035	0.949500405819499	1.065202319022406	1.0369986994020317	1.0013664028574225	1.0492699365893818	0.949500405819499	1.003242678547838	1.0128518916506764	0.949500405819499	1.0157707205136446	0.949500405819499	2.0303481280960756	1.0397417523610688	1.0039905449048243
Cragig_G27442	1.0920921142434905	1.0149947917838456	1.033636289130099	1.139167810133452	0.9107224963697347	0.9107224963697347	1.0	1.0164485882105487	0.9107224963697347	1.1266807001762578	1.001524902215601	1.0509109836027346	0.9423362289153091	0.9473044569495023	0.9591592474273322	0.9996432113925526	0.9616296600384262	0.9107224963697347	0.9524622617671733	0.9871902299217901	1.0510433212181356	1.046288378377292	1.0151098647559575	1.1228833488912564	1.1170250892789753	1.0965519543857123	1.0107865528748974	1.047775823938853	0.9107224963697347	0.9622699169708802	0.9523706613865696	0.9107224963697347	1.0238613430564847	0.9107224963697347	0.9914841617376877	1.0377091718072486	0.9629872402194127
Cragig_G26163	1.0	1.0637017267640443	1.0	1.0	1.0	1.0	1.0221242974554374	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0192717609904196	1.0	1.0	1.0458314860605937	1.0	1.0	1.010960458401011	1.0	1.0	1.0	1.0	1.027234668830866	1.0252660837809389	1.0	1.0	1.0	1.0	1.0	1.1771847342283681	1.0	1.0125260315724476	1.0
Cragig_G27777	0.9784964566369093	1.1351280121548701	0.9784964566369093	0.9784964566369093	0.9784964566369093	1.0291758759166914	1.000145003302636	1.0189421269256607	0.9784964566369093	0.9820694292087453	0.9835558047410193	0.9843591596131223	0.9852652890762388	1.0046368663634746	0.9784964566369093	1.0163354591820468	1.003274804110924	0.9784964566369093	0.9784964566369093	1.0194335187455412	1.006774387035507	1.0	0.9784964566369093	1.0346635356588547	0.9784964566369093	1.0062923610473975	1.0319463488228389	1.0032192300896492	0.9784964566369093	1.033879922630173	1.035169165861201	0.9784964566369093	0.9973949716977807	0.9784964566369093	1.0361999502525006	1.0171892574089219	1.1242203179690657
Cragig_G26314	0.9879861643609797	0.9917455344137924	0.740106546186101	1.0024579121151875	0.7275893739648932	0.9605082451507561	1.0667212903807468	0.8207107713078723	0.4766068663919399	2.563285189526844	2.456080260431059	2.3671292573563534	2.2811148387835805	1.2148228777057493	0.8388241789677853	1.0	0.8184547244208878	0.5926077245870166	0.5629669615019312	1.8059983285262557	1.7260989429709623	0.8305249266120472	0.9161125647150797	1.1294437326624123	1.9087042037219926	1.4080668927547235	1.108659942755222	1.1946145933572505	1.2219008274630654	0.9187833715496132	0.8926343152351565	0.9736257214796874	0.9605488775516735	0.8166039077760884	1.0945807649043529	1.2053014482596027	1.2343436299372619
Cragig_G25439	1.0	1.0317964857596047	1.0	1.0	1.0	1.0	1.0131943142330182	1.0102411910417797	1.0	1.0109739760690435	1.0207330648836928	1.0119932226205746	1.03471280513174	1.0066548749745736	1.0	1.0	1.008414499251195	1.0	1.0	1.0	1.057897584556415	1.091179447645516	1.0	1.0	1.0	1.0379736832539832	1.0	1.032711278335391	1.0	1.0	1.0	1.1185078307439094	1.0064071927913183	1.0	1.0	1.0316279592108006	1.0
Cragig_G25158	1.1527437016222835	1.2267691804148086	0.9921090556531296	0.9756585570401571	1.2044820976173984	1.0415943936358663	1.0177598420775302	1.0371580132331046	0.9011042171953308	1.3830546839828315	1.2015086710951681	1.3906939476063918	0.9894023106142753	0.9591746552814935	0.9490294203381353	0.9587142420847222	1.001554072527354	0.9011042171953308	1.0258234633335428	0.9463746339865393	1.0189936959022978	1.00820631157538	0.9693309577130209	0.9011042171953308	1.0	1.020245823077642	0.950326596009983	0.9819541429311482	0.9011042171953308	0.9521072376262395	0.9643308547980627	1.007892123249338	0.9601006918865148	1.224579965395991	0.9542437672583185	1.0482762184206127	1.9145923019610542
Cragig_G28155	1.0060764362938976	1.0960201450101672	0.9834239649455754	0.9834239649455754	0.9834239649455754	0.9834239649455754	1.0382006622758464	1.0447652450014384	0.9834239649455754	1.0086952665782416	0.9987034736429393	1.0189272084657004	0.9970420616263589	1.0031045149601003	0.9834239649455754	1.021453516979337	1.0	0.9834239649455754	0.9834239649455754	0.9998471043156358	0.9834239649455754	0.9942027424039187	1.0203141989354991	1.0398738899059776	1.0321137075226852	1.0349719463756724	1.0642323211943523	1.0334072209236165	0.9834239649455754	0.9834239649455754	1.0029378714379007	0.9834239649455754	1.008809649361231	0.9834239649455754	1.099993406756394	1.037889177784711	0.9834239649455754
Cragig_G27849	1.0199288175782493	0.8992068491191505	1.0306480045072381	0.8632467711960927	2.287552766570398	0.9633025642345302	0.9457921056219151	0.9065120503512749	0.7972823078238378	0.8402599806478023	0.8304512232812524	0.8357249983250552	0.8360985221095004	1.4864347050949591	0.9256463939349048	1.3688396520383481	1.611703045176291	2.3933345323581814	1.870436416989574	1.0467628553831905	0.8967435307302197	1.146573799575989	1.185813678645372	0.8892552800626546	1.2833413378332772	1.043217384083985	1.136304816457616	1.0180940563043874	0.7972823078238378	1.0263924136263836	0.9909475217098824	1.1044548855696286	1.0	2.8220086413088876	0.9157099167733403	0.9301345218412328	0.7972823078238378
Cragig_G26847	1.0013282806732173	1.063365449394382	1.134614326147957	1.146564791366539	1.1210259059891312	1.107509731068876	0.9889626987702382	0.9738114823228144	0.9166361090563572	0.9469751575276698	0.9451899380278351	1.0	0.9548533658945575	0.9720636299639543	0.9409568855194559	0.9343013010652794	0.9632792765051941	1.0336805979978585	1.0863561582982635	1.0246854674972905	0.9963788527372519	0.9837310505408956	1.0217012980393838	1.0223775090398182	0.93395784710195	0.982495399564811	0.9919564794067157	1.0250568099651016	0.9166361090563572	1.1800441815389318	1.093275600685911	1.0252646659221636	2.482050150184985	1.176007001745099	0.9979221857689475	1.1719418542568367	0.9166361090563572
Cragig_G26409	0.8470358824335835	0.8476706129238423	0.8566748056821042	0.9874220016623665	0.5811046175847019	1.0992146718310731	1.2255968664598382	1.4567892077092899	0.7522792436474591	1.0206478256906253	0.9347815102879243	1.1248836336376078	0.6925138666691476	1.2271227596522745	1.123126180098319	1.0	0.9301399771121588	0.8455092051387789	0.6809550637043718	1.295794694483235	0.954440196028151	1.280702707636985	1.0882229513353379	1.4776799831363403	3.3786755702345457	2.216048047354683	1.5915592142278314	1.5119512317187371	2.2226106270861954	0.8972189302318822	0.7532682771591112	0.5730307641376091	0.8053754603310699	0.6377024986832805	1.0166697916024647	1.302230001574318	0.7663704431683495
Cragig_G25115	1.0162220169856506	0.9714280869726358	1.0558828119784023	0.9714280869726358	0.9714280869726358	1.0217414130822173	1.0438549183532693	1.042332854133836	0.9714280869726358	1.0457323729147114	0.9865212150972728	1.0217174305718628	0.9983805759724587	0.9778928194382279	1.0491010832188394	1.0089937517290646	1.0125560747786133	0.9714280869726358	1.060766952425696	0.9876508956787727	0.9854529342102286	1.042533632573457	1.0449793707828094	1.1977308432095846	0.9714280869726358	1.0555099815442366	1.051250736938764	0.9959722704052436	0.9714280869726358	0.9714280869726358	0.9858702028450446	0.9714280869726358	1.0002116020940526	0.9714280869726358	1.0	1.017533566681804	0.9714280869726358
Cragig_G24692	0.9942456789596739	0.9718595848784005	1.0044283461543715	0.9718595848784005	1.0795027815541844	1.0727022548276495	1.0084232492762866	1.001897895201665	1.1519242793767521	0.9896665155140802	0.9920092127095232	0.9893579729878251	0.9988240458838865	0.9978226914109755	0.9976455859794048	1.0	1.004724888574366	0.9718595848784005	0.9718595848784005	0.9880895995816424	0.9999457138694627	1.0365817311976422	1.121761508976723	1.027645698084895	1.2770350964085435	1.33587756293545	0.9983278588226668	1.0212550726204326	0.9718595848784005	1.0268674000873963	1.0150171085254027	0.9718595848784005	1.0198421594094504	0.9718595848784005	1.02917169160184	1.1028472958461313	0.9718595848784005
Cragig_G26614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0183225343586106	1.0103495453820288	1.0059915423673205	1.0	1.0	1.0	1.0192717609904196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0188970714490235	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0064071927913183	1.0	1.0	1.0079020911559762	1.0
Cragig_G26953	1.0193122772833783	1.0280425958270913	0.9963617922872167	0.9963617922872167	0.9963617922872167	1.0479665136770417	1.0110348108058413	1.0479966775240426	1.1809662192327772	1.0	1.0015135136967572	0.9963617922872167	1.0032542097049781	1.0029924554443301	1.0227979016518542	1.005946845832713	0.9963617922872167	0.9963617922872167	0.9963617922872167	0.9963617922872167	0.9963617922872167	1.0852817709426452	1.1105651702338815	0.9963617922872167	0.9963617922872167	1.0057476804838894	0.9963617922872167	1.0215359528072718	0.9963617922872167	0.9963617922872167	1.0161324217819885	0.9963617922872167	1.0129266114781679	0.9963617922872167	0.9963617922872167	1.019991577712737	0.9963617922872167
Cragig_G25973	0.9855663900092524	1.0169039376943267	1.0185944909584734	0.9855663900092524	0.9855663900092524	1.087831313592026	1.0950807889042107	1.097348858700645	1.168170660920532	1.0	0.9957665540896555	0.9914714527907998	0.9992141542115611	0.9986996736175292	0.9855663900092524	0.9950475912094657	0.9855663900092524	0.9855663900092524	1.0307363622747512	1.002025307788895	0.999795356875407	1.0512013573378782	0.9855663900092524	1.0421392931951086	1.0041907084990134	1.0088668950148685	1.0124079642519865	1.0104677929909036	0.9855663900092524	0.9855663900092524	1.0149611611399219	0.9855663900092524	1.0174439992832236	0.9855663900092524	0.9855663900092524	1.0291034944201762	1.042126291764192
Cragig_G25747	1.0236313278615112	1.1961846249124881	1.0	0.9370527683971213	0.9370527683971213	0.9370527683971213	1.00043322363174	1.0154549249347686	0.9370527683971213	1.0910701192054093	1.075761170595616	1.0453663403340276	1.075658955753823	0.9746923650594497	1.0119771988704338	0.9732891204531858	0.9767253858034161	0.9370527683971213	0.9370527683971213	1.0236591797547292	1.2120614328912735	1.0376504999538478	0.9370527683971213	1.0771610311928912	0.9727697838842805	0.9771358286801963	1.0552633907828641	0.9846791737494835	0.9370527683971213	1.0435337578766437	0.9865895494620729	0.9370527683971213	0.9796889138669871	1.1030842141235218	1.020149367432574	1.0782659957391214	0.9370527683971213
Cragig_G25017	0.9768333524101164	1.0703320263634766	1.0095687935747288	0.9768333524101164	1.1946458175352375	0.9768333524101164	0.9948291360836369	0.9927169885480408	0.9768333524101164	1.0164200987050713	1.012363018066376	1.0477235135139966	1.0175604094705342	1.0094922697323983	1.0027513206975789	0.9768333524101164	1.0098668536348054	0.9768333524101164	0.9768333524101164	1.0095047069212735	1.0050632201455825	0.9875398937339276	1.0134763591132987	0.9768333524101164	0.9952926420643994	0.990654057056847	1.0301923983379802	0.9768333524101164	0.9768333524101164	1.0321226857412091	0.9816642829645115	1.09259575400254	0.98938086217047	1.1499133103423087	0.9768333524101164	1.0	1.0892270686203365
Cragig_G24382	1.0461114215387892	1.0317964857596047	1.0	1.0	1.0	1.0	1.0168879069882322	1.0	1.0	1.0	1.0051705328821516	1.0059915423673205	1.0	1.0066548749745736	1.0	1.0096200532976012	1.0	1.0	1.0	1.0083442030222909	1.0	1.0219761075446285	1.0	1.0	1.0	1.0094201606979798	1.027234668830866	1.0252660837809389	1.0	1.0	1.0099011247995444	1.0	1.0166253055056693	1.0	1.0	1.0395431179229813	1.0
